filename,label,filepath,transcript
audio_135.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_135.wav," Good afternoon. I am about to describe the scene of a crowded market. In the crowded market, people are selling and buying many things. They are selling things like vegetables, fruits, meat, fish and also the provisions that are needed by people. And also there are certain amount of people who are buying the provisions that are sold by the vendors. I can hear multiple sounds in the market such as the vendors demanding that their product is best and cheaper when compared to the other products. The crowded market scene changes throughout the day because in the morning it is very crowded. But as the day goes by, when it reaches afternoon, it is little crowded and when it reaches the evening, it is not crowded at all. So this is how a scene of a crowded market seems like. Thank you."
audio_84.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_84.wav," I walked up to the crowded market in downtown Bangkok, Thailand. The people are selling different foods, fabrics, and products. Some are handmade and some are packed in plastic. There are thousands of people there, selling and buying and trading. I can hear the sounds of people haggling over the price of the different products. The market is busiest in the morning. People get there around 7.30 in the morning and the market starts to close down around 11 in the morning. The market is a great place to buy fresh fruits and vegetables and there are stands of people who are selling prepared foods."
audio_1224.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_1224.wav," The school playground is a vibrant canvas of youthful energy and activity bustling with the sounds of laughter, chatter and playful experiences. As the morning sun baths the area in a warm glow, children of all ages flock to the open space eager to partake in the array of recreational opportunities it offers. On the basketball court, students engage in spirited games of hops, dribbling and shooting with determination and skills. The rhythmic third of the ball against the pavement punctures the air, accompanied by the occasional cheer or groan of disappointment as shots are made of mist. Underneath the shadow of a towering oak tree cluster, all of students gather to chat and relax."
audio_1128.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_1128.wav," My goal is to become an entrepreneur. It revolves around creating and growing a successful business venture. This can include objectives such as developing innovative products or services, building a strong brand, expanding market reach, increasing profitability and making a positive impact. This goal is important to all the citizens as it is a developing objectives. Entrepreneurs often strive for financial independence, creative fulfilment and the ability to make a difference in the world through their ventures. It is important because they make a difference in the world. They may also aim to inspire others, mentor aspiring entrepreneurs or contributors."
audio_428.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_428.wav, I'm going to go to bed. I'm going to go to bed. I'm going to go to bed. I'm going to go to bed. I'm going to go to bed. I'm going to go to bed. I'm going to go to bed.
audio_1012.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_1012.wav," The school playground is lively and filled with colorful equipment like swings and slides. Children engage in various games like dodgeball or soccer. It's normally filled with laughter and chatters in the air. It's normally accompanied with sounds of swings, squeaking and balls bouncing. It's a dynamic environment where friendships are formed and memories are made. Those are experiences from the school playground and scenes you could find on the school playground."
audio_495.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_495.wav," My favorite place to visit is my hometown. I have moved 13 times during my life, so I love going back to my hometown after years and seeing how it changes every time. I was born in this very small town with less than 200,000 people. It might seem like a lot of people, but it's actually not. We didn't even have a shopping mall at the time, so that's why I love going back and see how everything changes, how everything modernizes. I know there are some people that hate that, but I personally think it's progress, and I love seeing people getting access to things they didn't have before, such as more stores, more access to banks, more schools. I love going back and seeing how my lovely hometown is getting more modern each year."
audio_280.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_280.wav," The best day of one's life is a deeply personal topic, at least varies greatly from person to person. For some, it might be a day filled with joyous milestones like wedding, the birth of a child or achieving a long-held dream. For others, it could be a simply day spent in the company of loved ones enjoying meaningful conversations and shared laughter. The best day of my life involves moments of connection, fulfillment and gratitude with my loved ones and my family. It was a function in my family when all the people of my family gathered together and we had a bunch of a time with laughter, happy food and enjoying. The best day of life involves it. It could be a day when everything seemed to align perfectly, when worries melted away and when memories were made that could be cherished forever."
audio_789.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_789.wav," Drawing has my passion as long as I can remember. It's not just a hobby, it's a way of my life for me. Every time I pick up my pencil or pen, I feel like I'm entering in a world of endless possibilities. There is something totally magical about bringing ideas to life through art. Whether it is sketching portraits, creating a vibrant landscape or designing a creature, drawing allows me to unleash my imagination and express myself in a way that simply I can't capture. And drawing is more than just a painting on a paper. It's a form of meditation for me. According to me, it's a meditation. The rhythmic motion and the pencil against the page and the concentration, which I had required to capture the what scene I have created in mind, I can achieve it only through the painting. And it's not just a painting."
audio_388.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_388.wav," The playground has many different items available on it for the purpose of entertaining all of the children that come to it each day. There are numerous amounts of swings for children to get on and have fun with. There are slides. There is a sand pit area with various different items for children to engage with. They have a four square game available. They also have hopscotch, something that the children love. You can hear very many children running around screaming and shouting."
audio_1215.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_1215.wav," A marketplace is an exceptionally bustling spot where individuals go to purchase things of their needs like fish, vegetable, and other stuff. It is a focal point of fascination for the two purchasers and vendors like a seller and the buyer. There is no other place in the zone having so much lively business as the market. What you can hear in the market is all the seller who sells their items that started with the low amount. For example, the market was bustling with vendors and shoppers, all huddling for the best deals. The bustling market was so infectious that you couldn't help but get caught up in the excitement."
audio_182.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_182.wav," Recently, my hobby has been to create videos on YouTube. So becoming a content creator. The most enjoyable part of this hobby is to express my views in a very unique way, which is not there out in the world. The tools which I use for this hobby is mostly a camera, three light sources, and a good quality mic, a USB audio interface, and a computer to process my audio. I enjoy this hobby sometimes alone, but other times with my friend because it's really fun to compose a shot and create a unique way of content which I like."
audio_566.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_566.wav, you
audio_321.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_321.wav," The best day of my life was when I received the notification that I got a scholarship in my dream school. It changed the trajectory of my life as I was able to find better employment and elevate my quality of life. When I think about it, up to this day I still feel very grateful and excited about that news."
audio_586.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_586.wav, you
audio_1066.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_1066.wav," My favorite place to visit is the sushi restaurant. I enjoy going there. The weather is usually cold and it's quite windy. And the feeling of relief when I arrive at the sushi restaurant is just great that somehow I am now safe from the windy weather and chilly cold. I like looking at the menu and choosing the sushi that I enjoy. It is very refreshing. I like it a lot. Usually during that time it will be perfect if it's during spring. However, any other time is also fine. However, in the spring it's very nice because the trees look beautiful and it's sunny and the weather is calming to the nerves. So it's quite relaxing. Eating sushi until I am extremely full is just a very enjoyable experience for me. And I like doing it with a person."
audio_360.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_360.wav," A school playground has a lot of slides, monkey bars, areas that children can play in. It has benches that you can sit on if you're not a child. There's also a lot of grass. There's a lot of sand in the kids play area. There's a lot of cars that'll drive by. Overall, it's a nice scenery. There's a lot of trees. There's water fountains if you want to get something to drink."
audio_232.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_232.wav," I have certainly loved cooking and baking. It's such a great creative outlet for me. I get to experiment with different flavors and ingredients and see what I can come up with. Plus, that's not in part like the satisfaction of sharing a delicious meal with friends and family. In terms of tools, I definitely rely on my trusty chef's knife and potting bowl. I also have a few cooking bowls and utensils that I use regularly. But here I made a lot of fancy equipment to get started. I mostly enjoy cooking and baking on my own, but it's also fun to do it with others. It's a great way to bond and share."
audio_1199.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_1199.wav," The school playground is bustling with energy as children run around laughing and playing games. Swings way back and forth while groups of kids gather on the jungle gym, climbing and chatting. Soccer balls fly through the air as a game unfold on the field. Children nearby children take turns on the slides, their joyful shots filling in the air. Teachers watch over the scene, ensuring everyone's safety while allowing the students to enjoy their break. The playground is a vibrant hub activity, alive with the sounds of children."
audio_1236.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_1236.wav," One of my favorite hobbies is writing. I love the creative freedom it offers, allowing me to explore new ideas, characters, and worlds through words. The process of crafting sentences and weaving them together into compelling narratives is incredibly rewarding. All I need for my hobby is a pen and a paper or a computer. Though I often find myself drawing to tackle the experience of my writing by hand, however technology has made it convenient to jot down ideas on the go using my smartphone or tablet. While I enjoy the solitary aspect of writing, I also appreciate the opportunity to share my work with others and receive feedback. Writing groups and workshops provide a supportive environment."
audio_843.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_843.wav," My favorite hobby is watching TV. Whenever I have free time, I love watching television. It never obstructs my studies. Hobbies helps us to expand our knowledge and it teaches us several things. First, I like to finish all my schoolwork and then start watching TV. The light my mood and sparks up the excitement inside me as it increase my curiosity about the world. Watching different useful stuff on TV enhances my knowledge of horizons and gives me a lot of joy. It's a good habit because watching TV it's got a lot of knowledge in various fields. There are several channels on TV which represent worldwide affairs. I watch the TV, I watch the news and I like channels such as Animal Planet Discovery channels or another informative channel."
audio_856.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_856.wav," I think one of my most best days of my life was when I went to the One Direction concert. It was honestly the best. I got to go to my most favorite band's concert, their last concert in Atlanta before they practically lost a member in this bandit. I just feel really happy thinking about this day because I wasn't even mad, I was just really excited, and I got to share with a lot of my closest friends at the time."
audio_366.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_366.wav, Good night Walter. There was a snowy scrape. The 🎶 Until you're fresh from the The Crash Slos P회 Right Bye Choose your own location gangster. Which country's best place to thrive is this place?bst work here
audio_1156.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_1156.wav," brother Look. Sure. Wow. Sure. I'm going to look. Uh. Uh. Uh. Uh. Uh. Uh. Uh. Uh. Uh. Uh. Uh. Look at the sun, but through the moon, b thanks"
audio_338.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_338.wav," That was the best day of my life as a dietomarit, which was the culmination of joyous years of love and commitment, and it was the day that I had dreamed about for as long as I could remember. I wish in the world that it was perfect, that when it was beautiful, the ceremony was touching the manifold and was suffering as it passed. I was surrounded by all of my dearest sister friends and family, and I felt so much love and sorrow. It's also a day that I imagine my life would have been a day that I would have said to the person I love most in the world, and it's a day that I wish for the rest of my life. When I think about a day, I feel a sense of joy and happiness. You can describe it. It was truly the best day of my life."
audio_958.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_958.wav," in the air, swings hung back and forth, propelled by the feet with the merry go round. Groups of friends huddled together, chatting animatedly or playing games of tag and hopscotch. The basketball court resounded with the third of dribbling balls and the switch of baskets. In one corner, children giggled as they navigated in jungle gym, climbing, sliding and balancing with carefree a badon. The aim was alive with the sounds of youthful aberrance, a vibrant symphony of playfulness and joy. The school playground is a dynamic space where children gather to socialize, play and engage in physical activity."
audio_628.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_628.wav," My current goal in life is to become a pretty decent and well-known author. Maybe like first I'd like to be like a writer that writes about entertainment news, mostly movies, recent releases and independent short movies. One of the challenges is getting noticed and like networking with other creators and maybe getting sponsors to get more like noticed on social media. Though like social media game is pretty difficult, but it's also like easy. It'll get easier as I continue on. What motivates me is doing something that I actually love doing. I feel like I could be successful at it."
audio_696.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_696.wav," In the blusting market, vibrant colours and lively chatter fill the air as people weave, throw near narrow pathway between stalls. When dust call out their way, their voices blending with the sounds of bargaining and laughter. The aroma of species mingles with the scent of fresh produce enticing shoppers to explore the array of goods on display, hands exchange bunny and goods in a symphony of transactions, while the rhythmic hustle and bustle create an atmosphere of energy and excitement above colourful banners flutter in the breeze adding. In the sensory overload of the blusts bustling market."
audio_773.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_773.wav," So my favorite hobby, my topic for today is describe my favorite hobby. So my favorite hobby is writing poems. I find it very now solid in writing because pen and paper are the power. I behold to express all my feelings then talking about how I got interested in it. So just it was a random day. I was just sitting in depression type feeling when I didn't have anyone to share anything with. So I just began to writing my feelings on paper and didn't even realize I wrote a whole and half page. Then I decided to beautify in it on a form of poem. And yet it was lovely to read it. Also watching movies, playing music, writing. I think I saw me that play when I was around four. So and that's what got into the game."
audio_965.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_965.wav," A school playground is where kids have fun. They play on swings, go down slides and run around. Some play basketball or tag while others sit and talk with friends. Teachers want to make sure that everyone is safe and having a good time. It's a happy place filled with laughter and games. I always had such good memories in a school playground and there's air is always filled with the sounds of joy and excitement with occasional shouts of triumph or playful teasing echoing around the yard. Some people are sitting in clusters chatting and they're just giggling while they're gossiping about the people around. And we can also sometimes see the teachers are busy teaching the students play games."
audio_1306.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_1306.wav," The best day of my life would be experiencing a deep, meaningful connection with someone or achieving a significant personal milestone. If I hadn't experienced it, I would miss out on the joy, fulfillment, and memories that come with such a special moment. My life and I think it makes me smile every day, every time I think about that day."
audio_1336.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_1336.wav," My goals in life are ultimately to achieve success in life. My goals are to also have happiness, prosperity in every area in my life, and the freedom and peace within to be able to carry out my goals. My goals are also heavily influenced to the hardship of my parents have had to endure such a pleasing radical for the simple fact of being immigrants. The extremely difficult time they endured due to unemployment and living in poverty, and the low degree of education they received from their countries. My goals are so important to me because I view it as a way of barely getting by out of hard life. My goal consists of me being first person on my mother's side to ever graduate from college. My goal also consists of making parents proud of their daughter, a daughter that will give them more comfortable life."
audio_159.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_159.wav, or or or or or or or So I hit him in the crotch and we conference and Pineapple Departure Centre. I could forget students and I probably would have not included that in my conversation score. It was just a game sih and I did not mention that. Oh Oh You
audio_215.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_215.wav," My hobby is watching sports. I enjoy being able to share the experience with family and friends. I love the competitiveness of the sports and just rooting for the team that you have been supporting ever since. Usually I watch sports like basketball, volleyball, and F1 and would usually do it on a large television with a company of family and friends."
audio_362.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_362.wav, is Poor Flush Hi Rude I Brush Activitation and entertainment outer world economies Salvation cause a plan can occur and they won t be able to cause major 쉬 high up that long cloud of I'm sorry to be a fool. I'm sorry. I'm sorry. I'm sorry. I'm sorry to be a fool. I'm sorry. I'm sorry for not having the courage to hurt someone who died. I'm sorry. I'm sorry. I'm sorry. I'm sorry. I'm sorry.
audio_471.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_471.wav, EERIE MUSICasten cheerorry monopolize mass one earlier I'm not going to speak for long. Unless it's not really me. I think. I'm not going to speak for long because I'm not going to speak for long. I'm not going to speak for long because I'm not going to speak for long. I don't understand. I don't understand what you're talking about. You're not going to hear. I don't understand. I don't understand what you're talking about. I don't understand what you're talking about. I don't understand what you're talking about. I don't. I don't understand. I don't understand what you're talking about. you Let yourуля hair growd how it species will afterae Because the year grows up hore Some the hai chef' how statute there is no need to chat on this channel.
audio_37.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_37.wav," My goal in life is to become a chartered accountant in South Africa. I've been studying towards this and I've been working towards this for the past eight years of my life. I have faced challenges where I've experienced failures, but I'm still resilient and I'm still motivated towards reaching my goal. One motivates me seeing how other people who have been in the same journey as myself have been able to conquer and become chartered accountants and become successful. Chartered accountants in that my mother also is an integral part of my journey and she motivates me a lot to reach my goal as well as my family. They are my biggest motivators and I would like to achieve this not only for myself but for them."
audio_742.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_742.wav," In the market, vendors shout out the weights from colorful fruits and vegetables to handmade crafts and clothing. Bargain filled the air as birds huggle for the best prices. The scent of spacious mangals with the aroma of street food being cooked on market shift. As the day progresses, the market becomes even more frenetic with the crowd cheering and noise level rising. The vendors restrope their stalls while buyers wave through the minds of people searching for treasure. At least that shows the energy of the market remains playable drawing in locals and tourists alike."
audio_1335.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_1335.wav," My goals in life are ultimately to achieve success in life. My goals are also to have happiness, prosperity in every area in my life, and the freedom and peace within to be able to carry out my goals. My goals are also heavily influenced on the hardships my parents have had to endure, such as facing ridicule for the simple fact of being immigrants. The extremely difficult time they endured due to the unemployment and living in poverty and the low degree of education they received from their countries. My goals are so important to me because I view it as a way out of barely getting by out of a hard life. My goals consist of me being the first person on my mother's side to ever graduate from middle and high school. My goals also consist of making my parents proud of their daughter, a daughter that will give them a more comfortable life, one that is not filled with such pain after seeing my mother's."
audio_252.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_252.wav," So you have the past, that is, that lies, that is, that lies, that lies, that lies, feeding heads of animals has shift notifications…"
audio_85.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_85.wav," So a crowded market. There would be a lot going on for sure. I'm picturing a scene of a market that's outdoors and people, there's a lot of people there. People are selling and buying fresh produce, fresh fish, meat straight from a butcher, fresh eggs and dairy, fresh flowers, and baked goods. Within the market, I can hear children playing, I can hear haggling, I can hear just exchanges being made and it just seems like a really great place to get your stuff."
audio_745.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_745.wav," The market is always crowded with carts, horses, donkeys and camels. They come loaded with the produce of the season such as cotton, grain, oilseeds, vegetables, etc. Whenever I visit a market, I find the hawkers shouting loudly to sell their boots. They try to attract the people by several names. A situation in which there is a lot of competition between companies that are trying to sell similar products or services. Surviving in a crowded market that includes bigger players isn't easy. It's not a bad feeling but in a crowded market it is not worthy. A crowded market often means more opportunity, not less opportunity."
audio_286.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_286.wav," I actually think the best day of my life is still to come. My girlfriend, she's currently pregnant and I think, we don't know the gender of the baby with her, it's going to be a girl or a boy, but I think regardless of what the baby is, whenever they're born, I think that's probably going to be the best day of my life. Apart from that, I think the 45 seconds, or however long I had wasn't enough for me to really think about it. There's just so many days that I've had that have been good, but I think I was in, it was probably a day in college, somewhere around when I probably met my girlfriend. That might have been the best day of my life."
audio_1054.wav,4.0,/kaggle/input/dataset/Dataset/audios/train/audio_1054.wav, My favorite places Jokwas and Gokarna and Mardesha because when I went there I was 10th. I was in 10th class my brother took me there with my sister-in-law and I was very happy in the journey like I was enjoying the view and greenery where I went. When I was moving to the Jokwas the surroundings was very nice and it looked like it was totally greenery and it is also a god section so it was very nice to see the greenery and when I'm going to Gokarna it was near to the beach it was near to the ocean the crabs little crabs are coming out of the ocean and though that little crabs are very tiny I can't imagine these tiny crabs are there in the
audio_1075.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_1075.wav," So I imagine a place where it's on a beach, white sand, the most important thing of it all is that there isn't that many people. As less people as there are, it'll be better. So much so that probably it being me was maybe the best thing that could happen. There would be waiters there. I guess that would be the exception to the people that I would want. That would come and bring and take food. A place where basically it's as beach-like as possible. You can hear the ocean and the wind blowing. Very calming, very relaxing. Something where I wouldn't have to really think about too much, if that makes sense. And I could just simply exist."
audio_984.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_984.wav," The playground looks like a modern day playground and that is very colorful, very rounded structure, plastic, no metal, overall very safe. There is a group of boys playing tag and screaming around. There's a group of girls on the swings pushing each other and taking turns. The sounds that I can hear right now are of children laughing, screaming, talking. I can hear birds in the background. I can hear teachers also yelling at some kids as well as some whistles telling the kids that they need to come back in because their recess is over. Yeah, just an average day at a school playground."
audio_219.wav,4.5,/kaggle/input/dataset/Dataset/audios/train/audio_219.wav," My favorite hobby is sketching. I find immense joy in expressing my creativity through drawing. What I enjoy most is that sketching is a freedom it gives to bring my imagination to life on paper, whether it's capturing the beauty of nature or creating characters from my favorite stories. It allows me to explore my artistic side and create something unique. To practice my hobby, I use varieties of tools such as pencil, eraser, sketchbooks and sometimes even digital tools like a graphic tablet or software. This tool helps me bring my ideas to life with precision details. While I enjoy sketching on my own as it allows me to focus on and immerse myself in the process, I also appreciate the opportunity to sketch with others. Sketching with all friends in a group can be inspiring and a great way to learn new techniques and styles. Overall, sketching is not just a hobby, it's expression."
audio_936.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_936.wav," I think the best day of my life, while I believe I've had many, probably is the day that I first landed in Italy for my trip. I landed in Rome and I was very overwhelmed and I was kind of suffering for some jet lag, but I was so happy to be there and it was so fun getting to soak up all the new sights and smells and sounds and seeing all the people there that looked different than I did. And the first thing we did was go to the Colosseum and just being able to see that with my own eyes in person as opposed to on a computer screen or TV screen was just amazing. Just getting to experience all the new food as well, that was just as fun. I absolutely loved it and I wish I could relive that feeling."
audio_1237.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_1237.wav," Cricket, a beloved pastime in many parts of the world, is much more than just a sport. It's a passion that unites people of all ages and backgrounds. Here's a glimpse into why cricket is a favorite hobby for millions. Thrilling matches. Thrilling matches, cricket offers a unique blend of excitement and strategy with matches spanning several hours or even days, proving ample opportunity for drama to unfold. Team spirit, whether playing with friends in the backyard or watching professional teams compete. Cricket fosters a sense of camaraderie and teamwork that strengthens bonds both on and off the field. Strategic thinking, cricket is often linked to a game of chess on grass, requiring players to anticipate their opponents' moves and make split-second decisions under pressure. Making in intellectually simulating physical activity from bowling and batting to fielding. Cricket involves a range of physical movements that promote fitness, agility and hand-eye coordination."
audio_691.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_691.wav," So in the crowded markets you can hear children, lots of children screaming, playing, running around, dancing, making noise. You can hear adults in the markets discussing goods, haggling, passing prices. You can hear music blurring from speakers, popular pop songs blurring from speakers, old hits blurring from speakers. You can see that it's a sunny day. You can hear pets, dogs who have come with their masters chirping away and everyone just generally jovial."
audio_361.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_361.wav," My playground is just a big, large open space of grass and some trees in the background, like really tall trees. It's very, very windy here. Grass is everywhere. There's a large hill that slopes down, so it makes for a great place to be able to like roll down the hill. You can see a jungle gym and a sandbox in the area. The jungle gym has monkey bars. It has like this type of cage. It has this thing that you spin around on. It has like a mini fort. And all of this is like on the sandbox. There are people there, mostly just kids, kids that are maybe like 10, 12 years old. They are very loud. They're jumping and running around and just moving through the monkey bars and all the other obstacles that are possible. You can just hear the wind blowing. It's really relaxing. Parents are talking somewhere, but they're very soft compared to the other animals."
audio_594.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_594.wav," I think I used to think about this question a lot when I was younger and oftentimes I just related it to being successful or earning a lot of money or traveling a lot. But nowadays, after living a couple experiences, now I realize that I just want to have a life that I'm proud of. My goal in life is to, if I were to be sick and not be able to move tomorrow, I would be content with everything that I did thus far. So I don't know if that's a clear goal in life, but I personally believe that it's enough to just be content with what you have. So I base all of my decision making in that mindset to always try to be happy and content with what I do and not regret it the next day."
audio_259.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_259.wav, Odd opening sound Stranger's video Tamara's video Where is the best place has my house? I think her not ready I can see Dr water And her QS I host vicegerent Sean I'm not sure if you're pushing the glass. I don't like glass. I'm not sure if you're pushing the glass. You don't like that person. You're not sure if you're pushing the glass. I'm not sure if you're pushing the glass. I don't like that person. You're not sure if you're pushing the glass. I'm going to have to go to the bathroom. I'm going to have to go to the bathroom.
audio_162.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_162.wav, you
audio_217.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_217.wav," My favorite hobby is listening to music, a passion that brings me endless joy and relaxation. What I enjoy the most about it is the ability to immerse myself in different genres, artists and styles, allowing me to explore diverse emotions and experiences through sound. One of the tools I need for this hobby is a good pair of headphones or speakers that can fightfully reproduce the nuances and intercesses of the music. Whether it's the soulful melodies of jazz, the raw energy of rock, or the soothing rhythms of classical music, having high-quality audio equipment enhances the listening experience and allows me to fully appreciate the beauty of each composition. I absolutely enjoy practicing this hobby, whether I'm unwinding after a long day, seeking aspiration or simply"
audio_25.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_25.wav," My favorite place to visit is Harthe Biersport. It's in South Africa in the Vaal or North West. So what I like about the place that is just magical, we call it our little Paris here in South Africa. It's very beautiful but I would advise you to always visit when it's summer because it's usually cold. The place is beautiful, the place is magical. There's even a place where you can basically log, you can buy logs and then you just log there. You're basically saying that you and your partner, boyfriend or girlfriend, are going to be together. So you're looking, you're basically using that log to show your commitment. It's very beautiful, I love it."
audio_288.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_288.wav," So my best day of my life was when I got married. It was a very life changing experience for me. If that hadn't had happened with the person I am with, then it would be completely different and maybe I would be still single or with someone whom I would not be that happy. It makes it very special because it was a big life changing event for me and I am very proud of what I have achieved. I am very lucky to have experienced that day. I feel very satisfied, happy whenever I think about that day and I think about it a lot."
audio_78.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_78.wav," Describing a scene of a crowded market. So the crowded market is very busy, bustle and hustle, people everywhere, very very hot. I can imagine lots of sweaty armpits, sweaty shirts, back, lots of noise. People walking in and out of different stores, looking at items, buying and selling produce and artifacts etc. The market is very noisy, lots of people talking, yelling on top of each other. We have hagglers, not hagglers, barterers trying to get a better price. And the market generally starts out very very quiet in the mornings with only shopkeepers filling up their stores to throughout the day getting busier and busier and eventually before night falls the market quietens down."
audio_1176.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_1176.wav, One of my goals in life is to become a play therapist. This goal is important to me because I feel like we forget how important it is for children to play and what type of skills you can learn from playing and how not all children get those skills in their home. Oftentimes parents are too busy with their jobs or their phones or other technology where children aren't playing like they used to. Challenges I face to achieve this goal is being able to afford all of the certifications and all of the trainings and also being able to afford being supervised for those hours. A big motivation for me to stay focused and determined to achieving this goal is to know how important it is for this To be able to implement those strategies and be a play therapist and for children to learn those skills.
audio_1082.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_1082.wav," It's good. Nobody messed up! We hide deep! His black eyes! That's a h dick on the metal sheet instead! One, two, three, four, five, six, seven, eight, nine, ten, eleven, twelve, thirteen, fourteen, fifteen, sixteen, seventeen, eighteen, twenty, twenty, twenty, twenty, twenty, twenty, fourteen, fifteen, twenty, twenty, twenty, two, The body The heart The blood The flesh The blood The blood The blood The flesh The blood The flesh The blood The blood Hardship To famouselse endurance Hard to beat Special wrap Eye bit me and your Look at me. Look at me. Look at me. Look at me."
audio_1173.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_1173.wav," This might sound very cheesy, but I think my goal in life is to have a beautiful family. Because I've already really gotten into my career that I love and that was a goal, but now even though I'm young, it's something I want in my future. To me this is important because I love family values and I think they're one of my top priorities. Raising, having a family, challenges I would face. I guess finding somebody who's fit to have children with. It has to be one person. You have to really make that person count. And I don't really need any motivation because I'm pretty determined."
audio_205.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_205.wav," My favorite hobby is recording cover songs with my friends. To do this I need my computer and of course a program that I can use to record and then later cut and mix the song. I practice quite a lot when I'm alone. I record my parts and I usually do the mixing for the group. So I take the takes from my friends and then put them together, which I enjoy very much because it's one of the things that makes it easy for us to stay in contact and do things even though we are physically not in the same city anymore. And it gives us a chance to just have a lot of time together aside from talking about life."
audio_497.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_497.wav," Istanbul, the most stunningly gorgeous city I have ever come across. My time there was magical. The food, the people, even the fresh air. The air was so fresh, like no other place I've ever felt before. The food was fantastic. Their legendary doner kebab. The meat so succulent. The salad so fresh and crunchy. I loved every moment of Istanbul. It's such a beautiful city. Words cannot describe how beautiful Istanbul is."
audio_251.wav,5.0,/kaggle/input/dataset/Dataset/audios/train/audio_251.wav," Second, Wireless is used for two different purposes. First, אנחנו usando o circuito de shooters, you I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait, I'll have you, I'll come back, and I won't wait,"
